ip_sum_freq,ip_sum_sz,ip_destp_mode,ip_destp_least,ip_avg_freq,ip_avg_sz,ip_std_sz,ip_avg_ttl,ip_avg_delay,ip_std_delay,ip_std_freq,wifi_sum_freq,wifi_sum_sz,wifi_subtype_mode,wifi_type_least,wifi_avg_freq,wifi_avg_sz,wifi_avg_rssi,wifi_std_rssi,wifi_avg_delay,wifi_std_delay,wifi_std_freq,zb_sum_freq,zb_sum_sz,zb_type_mode,zb_type_least,zb_avg_freq,zb_avg_sz,zb_std_sz,zb_avg_delay,zb_std_delay,zb_std_freq,audio_freq,audio_avg_rms,audio_std_rms,avg_db,std_db,activity
20,415,443,50000,6,138,100,117,48,38,7,40,797,5,8,13,265,-3,0,39,42,11,15,121,2,3,5,40,0,81,2,5,0,0,0,10,8.37,1
10,394,443,50000,3,131,91,121,22,19,2,45,797,5,8,15,265,-3,0,61,77,10,16,115,2,1,5,38,1,225,237,4,205,3.78,3.61,12,9.26,1
1,52,0,0,1,52,0,124,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,10,90,2,2,3,30,0,90,23,3,207,3.84,2.5,10,7.71,1
22,277,50000,443,7,92,25,64,145,117,5,38,495,8,8,19,247,-3,0,55,60,11,13,78,2,2,4,26,0,89,25,4,0,0,0,10,8.25,1
9,249,0,0,3,83,27,169,78,41,2,31,193,8,8,31,193,-3,0,102,104,0,20,127,0,0,6,42,1,67,44,7,206,3.63,2.29,11,8.54,1
10,417,443,50000,3,139,87,117,593,250,0,30,193,8,8,30,193,-3,0,102,104,0,14,120,2,1,4,40,0,88,23,5,203,2.03,0.69,12,8.3,1
12,398,50000,443,4,132,99,64,282,295,0,46,797,5,8,15,265,-3,0,41,46,10,18,153,2,2,6,51,0,219,228,5,0,0,0,11,8.94,1
24,360,50000,443,8,120,84,64,289,432,3,38,495,8,8,19,247,-3,0,67,79,11,17,115,2,1,5,38,0,220,229,4,200,2.01,1.06,11,8.8,1
8,215,50000,50000,2,71,32,60,63,24,1,40,797,5,8,13,265,-3,0,44,51,12,15,116,2,3,5,38,0,81,0,5,206,3.99,2.84,11,8.98,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,3,175,1,2,1,58,0,0,0,0,0,0,0,10,8.21,1
0,0,0,0,0,0,0,0,0,0,0,33,495,8,8,16,247,-3,0,55,60,9,15,94,1,1,5,31,0,74,22,5,207,3.6,1.33,10,8.46,1
16,240,50000,443,5,80,27,121,55,13,5,45,495,8,8,22,247,-3,0,53,55,7,24,126,1,0,8,42,2,71,35,8,206,4.06,2.08,11,7.9,1
8,216,50000,9002,2,72,47,64,75,8,1,25,193,8,8,25,193,-3,0,106,110,0,9,120,2,2,3,40,0,108,40,2,0,0,0,10,8.28,1
5,382,50000,443,1,127,118,60,41,0,0,37,495,8,8,18,247,-3,0,56,62,11,15,78,2,2,5,26,0,81,0,5,206,4.35,2.51,8,6.56,1
4,264,50000,8883,1,88,7,60,7,0,0,35,495,8,8,17,247,-3,0,63,72,8,12,116,2,2,4,38,0,81,40,4,206,4.25,5.16,13,8.74,1
8,387,443,50000,2,129,77,121,571,228,0,40,495,8,8,20,247,-3,0,52,53,15,18,120,2,1,6,40,0,76,36,7,205,8.54,10.93,10,7.61,1
12,238,50000,50000,4,79,42,64,298,138,0,43,797,5,8,14,265,-3,0,38,43,7,16,156,2,2,5,52,0,75,21,6,0,0,0,12,8.9,1
2,140,443,443,1,70,0,150,0,0,0,40,495,8,8,20,247,-3,0,54,59,5,3,116,2,3,1,38,0,0,0,0,201,14.47,12.71,10,7.51,1
7,448,443,50000,2,149,90,119,136,171,1,30,193,8,8,30,193,-3,0,102,104,0,15,115,2,1,5,38,2,417,45,4,197,57.76,125.45,11,8.61,1
3,327,443,50000,1,163,124,149,10,0,0,45,495,8,8,22,247,-3,0,55,58,7,21,123,2,1,7,41,2,92,74,6,0,0,0,10,8.18,1
6,327,443,50000,3,163,102,149,819,341,1,37,495,8,8,18,247,-3,0,56,61,11,22,154,2,2,7,51,0,207,261,6,200,33.21,35.65,13,8.9,1
5,382,443,50000,1,127,90,121,6,0,0,43,495,8,8,21,247,-3,0,60,68,9,10,197,3,1,3,65,1,72,54,2,196,83,90.25,11,10.26,1
3,327,443,50000,1,163,124,149,10,0,0,24,193,8,8,24,193,-3,0,102,104,0,15,162,1,2,5,54,0,66,43,5,0,0,0,9,7.3,1
5,395,443,50000,1,131,90,121,6,0,0,35,797,5,8,11,265,-3,0,38,41,10,17,111,2,1,5,37,0,249,234,5,194,120.41,144.74,12,8.84,1
10,348,443,50000,3,116,83,116,183,252,1,45,495,8,8,22,247,-3,0,55,61,7,3,163,3,3,1,54,0,0,0,0,198,47.29,57.85,14,9.86,1
13,384,50000,50000,4,128,85,121,321,246,1,31,495,8,8,15,247,-3,0,52,54,14,10,78,2,2,3,26,0,93,30,3,206,4.34,5.01,13,8.95,1
14,251,50000,50000,4,83,43,60,190,39,3,37,495,8,8,18,247,-3,0,55,58,9,25,94,2,2,8,31,0,178,68,5,0,0,0,10,8.11,1
10,281,50000,50000,3,93,45,121,276,254,2,42,495,8,8,21,247,-3,0,62,77,11,18,115,2,1,6,38,1,81,22,5,207,3.09,1.34,10,8.43,1
13,249,50000,50000,4,83,22,121,401,184,1,31,193,8,8,31,193,-3,0,102,104,0,16,115,2,1,5,38,2,434,24,4,206,3.16,1.34,11,8.87,1
8,327,50000,50000,2,109,25,60,168,3,0,30,193,8,8,30,193,-3,0,102,104,0,13,116,2,3,4,38,0,89,24,4,0,0,0,11,9.87,1
8,327,50000,50000,2,109,25,60,158,3,0,40,495,8,8,20,247,-3,0,55,58,11,18,157,1,2,6,52,0,219,258,5,206,2.43,0.71,11,8.26,1
12,415,50000,443,4,138,102,121,41,5,3,30,193,8,8,30,193,-3,0,102,104,0,5,152,1,2,1,50,2,21,0,0,206,4.81,5.57,11,8.55,1
8,327,50000,50000,2,109,25,60,162,3,0,21,193,8,8,21,193,-3,0,102,105,0,17,94,2,2,5,31,0,165,59,3,0,0,0,11,7.98,1
19,615,443,50000,6,205,221,84,179,232,0,38,495,8,8,19,247,-3,0,55,59,11,14,78,2,2,4,26,0,89,24,5,205,9.09,17.66,11,8.02,1
6,187,8883,8883,2,62,25,116,29,0,0,35,495,8,8,17,247,-3,0,67,79,13,15,153,2,2,5,51,1,102,24,4,203,21.49,42.21,11,8.49,1
10,449,443,50000,3,149,64,60,294,216,1,30,193,8,8,30,193,-3,0,102,104,0,14,120,2,1,4,40,0,88,23,5,0,0,0,11,9.56,1
8,454,50000,443,2,151,101,121,121,32,1,39,495,8,8,19,247,-3,0,55,60,11,17,152,1,2,5,50,2,94,23,5,204,13.87,25.75,10,7.89,1
9,327,443,50000,4,163,96,149,861,329,1,30,193,8,8,30,193,-3,0,102,104,0,19,115,2,1,6,38,0,254,241,4,201,32.73,33.83,10,7.63,1
33,834,443,50000,11,278,398,117,36,35,6,30,193,8,8,30,193,-3,0,102,104,0,16,115,2,1,5,38,1,87,34,5,196,57.02,49.18,10,8.88,1
3,330,443,50000,1,165,126,149,10,0,0,50,797,5,8,16,265,-3,0,38,41,10,16,115,2,1,5,38,1,760,486,4,0,0,0,9,6.99,1
24,530,443,50000,8,176,201,117,9,13,9,46,797,5,8,15,265,-3,0,39,44,10,16,116,2,3,5,38,0,406,34,5,199,42.41,40.47,12,8.68,1
10,182,50000,443,3,60,8,64,81,73,3,25,495,5,5,12,247,-3,0,52,54,7,9,130,1,0,3,43,0,95,33,2,198,63.21,87.53,9,6.92,1
11,233,50000,50000,3,77,30,121,144,51,2,30,193,8,8,30,193,-3,0,102,104,0,3,184,1,2,1,61,0,0,0,0,0,0,0,12,9.11,1
4,368,443,50000,1,122,83,117,7,0,0,59,797,5,8,19,265,-3,0,38,42,8,16,158,2,2,5,52,1,144,0,4,202,37.19,70.51,11,8.2,1
4,385,443,50000,1,128,83,56,7,0,0,29,193,8,8,29,193,-3,0,102,104,0,16,115,2,1,5,38,1,88,0,5,204,10.38,16.11,12,8.5,1
4,368,443,50000,1,122,83,178,6,0,0,31,193,8,8,31,193,-3,0,102,104,0,18,157,1,2,6,52,1,76,42,6,0,0,0,11,7.85,1
3,327,443,50000,1,163,124,149,9,0,0,37,495,8,8,18,247,-3,0,54,57,11,18,162,2,2,6,54,0,65,33,7,205,5.07,4.31,11,8.64,1
15,419,443,50000,5,139,100,121,427,466,1,46,495,8,8,23,247,-3,0,54,56,8,4,117,2,2,1,39,1,5,0,0,204,21.22,35.18,12,9.33,1
14,344,443,50000,7,172,124,149,232,245,2,34,495,8,8,17,247,-3,0,67,78,13,20,115,2,1,6,38,1,363,429,4,198,40.63,34.09,9,7.54,1
18,1571,443,50000,6,523,519,178,161,272,1,26,193,8,8,26,193,-3,0,102,104,0,17,153,2,2,5,51,0,226,250,4,0,0,0,11,7.81,1
15,919,443,50000,5,306,339,141,124,98,1,40,495,8,8,20,247,-3,0,55,59,10,18,78,2,2,6,26,0,65,33,7,204,21.02,32.51,10,7.52,1
17,705,443,50000,5,235,244,178,46,42,3,26,193,8,8,26,193,-3,0,102,104,0,14,52,2,0,4,17,0,179,36,2,207,3.44,2.2,11,8.41,1
19,743,50000,50000,6,247,214,121,243,412,0,30,193,8,8,30,193,-3,0,102,104,0,22,156,1,2,7,52,1,75,58,5,0,0,0,11,7.41,1
7,1370,443,443,2,456,217,56,0,0,1,39,797,5,8,13,265,-3,0,44,52,12,4,155,1,2,1,51,1,3,0,0,205,4.21,2.21,9,7.52,1
5,208,8883,443,1,69,16,116,8,0,0,29,193,8,8,29,193,-3,0,106,109,0,27,52,2,0,9,17,0,152,77,5,206,5.69,4.15,11,8.43,1
0,0,0,0,0,0,0,0,0,0,0,27,193,8,8,27,193,-3,0,102,104,0,14,158,2,2,4,52,0,88,23,5,0,0,0,10,8.28,1
0,0,0,0,0,0,0,0,0,0,0,49,797,5,8,16,265,-3,0,38,40,8,25,52,2,0,8,17,0,179,69,5,205,7.25,8.21,10,7.71,1
18,238,50000,50000,6,79,44,64,332,329,1,30,193,8,8,30,193,-3,0,102,104,0,23,52,2,0,7,17,0,155,23,4,204,7.22,5.75,11,8.06,1
0,0,0,0,0,0,0,0,0,0,0,56,797,5,8,18,265,-3,0,41,52,8,22,52,2,0,7,17,0,158,17,4,0,0,0,9,7.72,1
5,111,50000,50000,2,55,13,58,28,39,0,30,193,8,8,30,193,-3,0,102,104,0,17,124,2,1,5,41,2,164,2,5,206,5.39,3.83,11,8.56,1
0,0,0,0,0,0,0,0,0,0,0,39,495,8,8,19,247,-3,0,53,56,6,24,90,2,2,8,30,0,155,17,4,207,4.2,2.09,10,7.36,1
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,3,135,2,1,1,45,0,0,0,0,0,0,0,10,9.37,1
11,177,9002,50000,5,88,81,64,15,19,0,25,193,8,8,25,193,-3,0,102,104,0,14,120,2,1,4,40,0,87,18,5,205,4.79,3.67,10,7.33,1
17,527,443,50000,5,175,229,84,22,21,2,48,797,5,8,16,265,-3,0,41,50,10,16,116,2,3,5,38,0,82,0,5,206,5.53,3.06,11,8.69,1
6,187,8883,8883,2,62,25,116,28,0,0,40,495,8,8,20,247,-3,0,53,54,10,20,26,2,2,10,13,0,274,56,1,199,19.48,16.85,10,7.42,1
3,205,50000,50000,1,68,0,116,0,0,0,41,495,8,8,20,247,-3,0,53,54,10,14,78,2,2,4,26,0,81,0,5,0,0,0,10,7.83,1
0,0,0,0,0,0,0,0,0,0,0,44,797,5,8,14,265,-3,0,43,42,11,3,213,1,3,1,71,0,0,0,0,200,23.77,20.91,11,7.77,1
3,122,50000,50000,1,61,30,58,52,0,0,50,495,8,8,25,247,-3,0,59,77,6,15,78,2,2,5,26,0,81,0,5,202,15.71,21.98,9,7.57,1
0,0,0,0,0,0,0,0,0,0,0,55,495,8,8,27,247,-3,0,56,63,2,22,52,2,0,7,17,0,211,146,4,0,0,0,9,7.81,1
4,632,443,50000,2,316,373,94,38,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,120,2,1,4,40,0,89,24,4,201,24.78,24.03,10,7.97,1
13,169,443,50000,4,56,16,178,2,4,0,26,495,8,8,13,247,-3,0,56,62,7,14,26,2,2,7,13,0,275,60,2,200,33.03,43.22,11,7.87,1
0,0,0,0,0,0,0,0,0,0,0,22,193,8,8,22,193,-3,0,102,104,0,4,127,2,1,1,42,3,39,0,0,0,0,0,10,8.35,1
4,155,443,50000,2,77,36,149,10,0,0,60,495,8,8,30,247,-3,0,56,61,0,4,147,1,0,1,49,0,65,0,0,206,1.98,0.78,11,7.7,1
0,0,0,0,0,0,0,0,0,0,0,41,495,8,8,20,247,-3,0,53,55,9,21,117,2,3,7,39,0,137,55,4,206,2.19,1.04,11,8.28,1
0,0,0,0,0,0,0,0,0,0,0,51,495,8,8,25,247,-3,0,55,63,4,10,94,2,2,5,47,0,122,0,4,0,0,0,11,7.65,1
2,165,50000,50000,1,82,0,58,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,10,124,2,1,3,41,0,127,119,3,206,2.43,1.95,11,8.18,1
6,187,8883,8883,2,62,25,116,31,0,0,46,797,5,8,15,265,-3,0,37,39,12,17,90,2,2,5,30,0,78,21,5,0,0,0,10,7.82,1
5,277,50000,50000,1,92,22,60,467,570,0,74,797,5,8,24,265,-3,0,40,46,10,20,52,2,0,6,17,0,124,69,6,207,1.89,0.55,11,8.39,1
4,191,443,50000,1,63,7,118,32,0,0,61,495,8,8,30,247,-3,0,56,65,0,13,52,2,2,4,17,0,84,40,4,206,1.87,0.64,10,7.22,1
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-3,0,52,54,13,3,127,2,1,1,42,0,0,0,0,207,1.88,0.61,11,7.84,1
8,890,443,50000,4,445,474,59,10,10,0,30,193,8,8,30,193,-3,0,105,109,0,13,26,2,2,13,26,0,246,4,0,0,0,0,10,7.25,1
225,473,443,50000,75,157,195,181,24,31,97,28,413,8,8,9,137,-3,0,34,34,11,14,116,2,3,4,38,0,89,55,5,206,1.79,0.53,11,8.88,1
19,548,5223,50000,6,182,186,121,10,3,6,60,669,8,8,20,223,-3,0,39,39,12,3,211,1,3,1,70,0,0,0,0,206,2.12,2.42,13,9,1
0,0,0,0,0,0,0,0,0,0,0,36,495,8,8,18,247,-3,0,57,63,7,10,52,2,0,3,17,0,81,0,3,0,0,0,11,7.96,1
21,459,443,50000,7,153,205,60,186,14,7,31,193,8,8,31,193,-3,0,102,104,0,15,52,2,0,5,17,0,82,1,5,206,1.91,0.56,10,7.49,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,128,2,1,5,42,2,223,254,5,206,2.17,0.8,11,8.31,1
7,238,50000,8883,2,79,55,60,109,1,0,55,797,5,8,18,265,-3,0,41,48,9,18,90,2,2,6,30,0,213,105,4,0,0,0,12,9.03,1
3,328,443,50000,1,164,125,149,10,0,0,25,193,8,8,25,193,-3,0,102,104,0,19,52,2,0,6,17,0,117,56,5,204,8.39,5.67,9,7.64,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,105,109,0,15,94,2,2,5,31,0,129,47,4,205,3.77,10.73,9,7.36,1
12,205,443,50000,6,102,67,149,29,24,0,32,495,8,8,16,247,-3,0,52,52,14,5,127,2,1,1,42,0,168,233,0,0,0,0,10,7.56,1
0,0,0,0,0,0,0,0,0,0,0,32,495,8,8,16,247,-3,0,56,52,14,21,91,2,2,7,30,0,150,43,3,206,3.7,3.81,9,8.14,1
12,249,50000,443,4,83,63,64,11,15,1,31,193,8,8,31,193,-3,0,102,104,0,14,78,2,2,4,26,0,74,23,5,206,2.89,1.45,8,6.9,1
0,0,0,0,0,0,0,0,0,0,0,32,371,8,8,10,123,-3,0,34,34,13,12,162,2,2,4,54,0,107,111,4,0,0,0,11,8.54,1
10,447,50000,50000,5,223,334,58,97,84,1,34,495,8,8,17,247,-3,0,53,56,4,12,52,2,0,4,17,0,81,0,4,205,9.23,13.66,11,7.56,1
22,1731,50000,50000,7,577,490,179,123,173,0,30,193,8,8,30,193,-3,0,102,104,0,9,155,3,2,3,51,0,50,29,2,206,2.53,1.5,10,8.16,1
8,580,50000,50000,2,193,92,118,51,27,1,30,193,8,8,30,193,-3,0,105,109,0,11,52,2,0,3,17,0,173,150,3,0,0,0,11,8.3,1
10,254,50000,443,3,84,43,116,177,72,1,36,495,8,8,18,247,-3,0,55,58,12,4,101,2,2,1,33,3,81,0,0,205,2.75,2.43,14,12.24,1
5,290,50000,50000,1,96,34,121,66,0,0,42,495,8,8,21,247,-3,0,58,66,9,16,52,2,0,5,17,0,312,44,4,206,1.85,0.62,14,13.49,1
9,293,0,0,3,97,49,175,153,82,2,29,193,8,8,29,193,-3,0,105,109,0,22,87,2,2,7,29,1,183,147,3,0,0,0,11,7.97,1
4,165,50000,50000,2,82,0,58,1999,0,0,40,495,8,8,20,247,-3,0,54,57,11,3,154,3,2,1,51,0,0,0,0,206,1.85,0.55,10,7.57,1
6,180,50000,50000,3,90,58,58,999,771,0,29,193,8,8,29,193,-3,0,106,109,0,12,26,2,2,12,26,0,246,4,0,205,2.25,0.84,9,7.99,1
7,290,50000,50000,2,96,45,57,367,235,0,31,193,8,8,31,193,-3,0,102,104,0,15,78,2,2,5,26,0,81,34,5,207,2.84,1.29,10,7.42,1
4,172,50000,50000,2,86,65,58,1543,0,0,32,495,8,8,16,247,-3,0,56,52,14,12,162,2,2,4,54,0,107,112,4,0,0,0,10,7.98,1
6,247,50000,50000,2,82,14,61,4,4,0,33,495,5,5,16,247,-3,0,54,58,3,8,26,2,2,8,26,0,245,2,0,204,9.77,17.49,10,8,1
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,3,116,2,2,1,38,0,0,0,0,202,22.53,20.38,10,7.62,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,22,102,2,2,7,34,2,262,252,3,0,0,0,10,8.4,1
6,187,8883,8883,2,62,25,116,28,0,0,36,495,8,8,18,247,-3,0,53,54,13,19,117,2,3,6,39,0,190,31,5,205,4.3,3.34,10,7.51,1
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,16,115,2,1,5,38,2,418,21,5,205,6.6,6.25,10,8.49,1
3,248,50000,50000,1,82,0,118,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,17,90,2,2,5,30,0,516,641,5,0,0,0,10,7.32,1
7,315,9002,50000,2,105,24,60,5,6,1,32,495,8,8,16,247,-3,0,52,52,14,3,127,2,1,1,42,0,0,0,0,207,3.45,3.35,10,8.34,1
27,595,443,50000,9,198,226,114,51,71,4,31,193,8,8,31,193,-3,0,102,104,0,20,91,2,2,10,45,0,195,41,3,207,3.11,2.01,9,6.79,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,78,2,2,5,26,0,74,22,5,0,0,0,11,8.64,1
2,111,443,443,1,55,0,144,0,0,0,21,193,8,8,21,193,-3,0,102,105,0,25,98,2,2,8,32,0,189,182,7,205,5.74,5.22,10,7.5,1
3,92,443,443,1,46,0,144,208,0,0,38,495,8,8,19,247,-3,0,56,61,11,19,102,1,1,6,34,3,133,6,4,206,6.26,4.15,11,7.77,1
4,453,50000,443,1,151,83,121,6,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,155,2,2,5,51,0,124,58,4,0,0,0,10,7.52,1
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,19,89,2,2,6,29,2,477,124,3,205,6.69,7.54,10,7.76,1
5,306,50000,8883,1,102,42,60,71,0,0,40,495,8,8,20,247,-3,0,53,56,10,16,78,2,2,5,26,0,75,22,6,205,9.8,14.52,9,7.21,1
4,122,50000,50000,2,61,30,58,138,0,0,30,193,8,8,30,193,-3,0,105,109,0,22,52,2,0,7,17,0,127,123,5,0,0,0,10,7.96,1
3,330,443,50000,1,165,126,149,10,0,0,25,193,8,8,25,193,-3,0,102,104,0,17,90,2,2,5,30,0,432,523,5,205,7.35,7.74,10,7.72,1
0,0,0,0,0,0,0,0,0,0,0,35,495,8,8,17,247,-3,0,54,57,10,20,161,1,2,6,53,1,175,216,6,207,4.37,2.76,8,7.46,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,90,2,2,5,30,0,81,0,5,204,9.31,11.84,10,8.04,1
0,0,0,0,0,0,0,0,0,0,0,47,590,8,8,15,196,-4,0,41,54,12,17,52,2,0,5,17,0,220,223,5,0,0,0,8,6.26,1
13,338,80,50000,4,112,74,120,6,6,2,28,797,5,8,9,265,-3,0,35,34,11,17,96,2,2,5,32,0,423,122,2,206,3.43,2.4,10,7.55,1
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,55,58,11,14,26,2,2,7,13,0,122,0,6,0,0,0,10,7.42,1
4,196,50000,50000,2,98,82,58,452,0,0,30,193,8,8,30,193,-2,0,102,104,0,4,116,2,3,1,38,0,199,0,0,51,2.92,0.77,10,7.77,1
0,0,0,0,0,0,0,0,0,0,0,27,193,8,8,27,193,-2,0,102,104,0,22,126,2,1,7,42,1,136,112,6,200,4.91,10.91,10,7.11,1
6,349,443,50000,2,116,102,116,27,0,0,32,495,8,8,16,247,-3,0,54,58,9,22,167,2,2,7,55,6,174,47,6,205,8.52,9.26,10,7.71,1
38,744,443,50000,19,372,376,59,41,105,0,30,193,8,8,30,193,-3,0,102,104,0,22,52,2,0,7,17,0,224,333,7,0,0,0,9,6.85,1
24,448,443,50000,8,149,135,121,21,44,9,31,193,8,8,31,193,-3,0,102,104,0,18,107,2,2,6,35,0,116,70,5,196,5.9,6.63,11,8.29,1
27,746,5223,50000,13,373,546,59,11,14,2,66,797,5,8,22,265,-3,0,38,41,5,14,116,2,3,4,38,0,89,24,5,202,9.52,10.33,12,9.52,1
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,18,154,2,2,6,51,0,130,40,3,0,0,0,10,7.68,1
0,0,0,0,0,0,0,0,0,0,0,23,193,8,8,23,193,-3,0,102,104,0,27,105,2,2,9,35,7,151,234,4,199,4.75,5.04,11,7.74,1
5,221,0,0,1,73,20,173,67,0,0,32,495,8,8,16,247,-3,0,64,76,9,15,124,2,1,5,41,0,81,0,5,172,1.72,2.21,11,8.18,1
10,377,443,50000,5,188,175,149,296,559,1,37,495,8,8,18,247,-3,0,54,58,11,30,89,2,2,10,29,1,204,240,3,0,0,0,11,7.96,1
5,443,443,443,1,147,130,60,3,5,0,73,669,8,8,24,223,-3,0,43,51,14,12,152,1,1,4,50,1,292,328,2,196,11.06,20.89,11,8.44,1
11,460,443,8883,3,153,116,121,268,508,2,29,193,8,8,29,193,-3,0,106,109,0,30,52,2,0,10,17,0,134,123,5,204,4.81,4.23,11,8.66,1
10,680,50000,50000,3,226,215,178,3,4,3,33,495,8,8,16,247,-3,0,53,52,14,47,89,2,2,15,29,0,177,183,5,0,0,0,11,7.37,1
5,520,443,50000,1,173,149,178,6,0,0,32,495,8,8,16,247,-3,0,54,57,13,13,52,2,0,4,17,0,81,0,4,201,5.05,3.78,10,8.38,1
14,501,443,50000,4,167,131,60,103,59,4,31,193,8,8,31,193,-3,0,102,104,0,10,152,1,2,3,50,2,7,3,1,185,1.8,1.56,10,8.62,1
14,814,0,0,4,271,242,140,5,3,4,34,495,8,8,17,247,-3,0,55,60,13,3,171,1,1,1,57,0,0,0,0,188,1.98,1.43,12,8.49,1
15,908,443,50000,5,302,296,182,446,808,0,31,193,8,8,31,193,-3,0,102,104,0,19,94,2,2,6,31,0,748,534,4,0,0,0,10,7.36,1
34,1279,443,50000,11,426,362,79,95,125,2,19,193,8,8,19,193,-3,0,108,113,0,12,151,1,2,4,50,0,81,0,4,181,2.14,4.74,10,8.63,1
15,663,9002,50000,5,221,201,182,126,225,0,30,193,8,8,30,193,-3,0,102,104,0,23,162,1,2,7,54,1,142,119,4,0,0,0,9,6.68,1
26,2131,443,50000,8,710,532,73,93,157,6,38,495,8,8,19,247,-3,0,57,65,12,20,211,2,2,6,70,1,149,117,4,199,2.58,2.74,11,8.2,1
16,717,443,50000,5,239,239,178,549,196,2,42,797,5,8,14,265,-3,0,61,55,12,20,115,2,1,6,38,1,252,356,4,181,1.59,1.07,12,9.15,1
9,237,443,50000,3,79,19,121,167,216,2,30,193,8,8,30,193,-3,0,102,104,0,6,186,1,3,2,62,1,141,219,1,201,2.64,3.18,10,7.71,1
14,530,50000,50000,4,176,152,118,237,87,3,48,797,5,8,16,265,-3,0,52,66,10,20,115,2,1,6,38,0,246,217,4,0,0,0,11,7.63,1
5,166,443,50000,1,55,5,184,13,19,0,30,193,8,8,30,193,-3,0,102,104,0,19,114,2,1,6,38,0,188,213,5,205,5.12,5.13,11,8.07,1
22,202,443,50000,7,67,24,178,71,88,4,31,193,8,8,31,193,-3,0,102,104,0,28,114,2,1,9,38,1,247,350,3,206,4.33,3.54,9,7.96,1
16,331,443,50000,5,110,52,60,52,70,6,32,495,8,8,16,247,-3,0,52,52,14,49,90,0,0,16,30,1,432,623,20,0,0,0,9,7.48,1
6,309,443,50000,2,103,68,116,80,128,1,24,193,8,8,24,193,-3,0,106,111,0,22,153,1,2,7,51,2,363,578,3,202,2.25,2.02,11,7.94,1
12,346,443,50000,4,115,77,64,138,228,0,39,495,8,8,19,247,-3,0,63,74,1,11,111,2,1,3,37,0,81,0,3,205,6.3,7.26,10,7.69,1
3,327,443,50000,1,163,124,149,10,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,161,1,2,5,53,0,237,264,3,0,0,0,10,8.34,1
6,327,443,50000,3,163,101,149,822,343,1,38,495,8,8,19,247,-3,0,58,68,12,15,78,2,2,5,26,0,81,0,5,207,2.9,2.29,10,7.58,1
24,206,443,50000,8,68,43,61,20,26,4,29,193,8,8,29,193,-3,0,106,109,0,18,153,2,2,6,51,0,219,230,5,202,1.72,0.68,11,8.51,1
1409,1651,50000,50000,469,550,26,58,0,0,662,16,193,8,8,16,193,-3,0,102,106,0,29,115,2,1,9,38,1,38,110,10,0,0,0,16,11.93,1
1606,382,443,50000,535,127,69,121,573,239,752,16,193,8,8,16,193,-3,0,109,116,0,24,91,3,3,8,30,0,160,135,4,206,4.34,4.02,14,12.18,1
7,693,0,0,2,231,259,235,233,10,0,23,193,8,8,23,193,-3,0,102,104,0,10,78,1,1,3,26,0,81,0,3,0,0,0,11,8.37,1
6,163,50000,50000,2,54,9,117,19,27,0,36,669,8,8,12,223,-2,0,40,34,14,13,26,1,1,13,26,0,244,0,0,206,2.35,1.72,10,7.72,1
5,276,50000,50000,1,92,16,64,1,0,0,19,193,8,8,19,193,-3,0,102,105,0,12,78,1,1,4,26,0,90,26,4,0,0,0,12,9.73,1
11,273,8883,50000,3,91,70,141,12,7,2,39,495,5,5,19,247,-3,0,53,56,10,20,90,3,3,10,45,0,283,193,2,207,2.13,0.54,13,8.62,1
4,225,50000,443,1,75,9,60,20,0,0,41,539,8,8,13,179,-3,0,49,61,12,13,52,1,0,4,17,0,81,0,4,207,2.56,1.7,12,9.2,1
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,16,98,1,1,5,32,0,128,57,4,0,0,0,9,7.19,1
4,276,443,50000,1,92,7,118,28,0,0,33,382,8,8,11,127,-3,0,33,34,14,16,52,1,0,5,17,0,312,0,5,207,2.26,0.93,12,8.94,1
28,1083,443,50000,9,361,276,128,31,45,0,29,193,8,8,29,193,-3,0,106,109,0,12,26,1,1,12,26,0,245,1,0,204,6.49,5.4,12,8.1,1
